Uploader_V2_PreviousWeek

Date/Time Generated,8/11/15 6:56 PM
Report Time Zone,Australia/Sydney
Account ID,6069
Date Range,8/2/15 - 8/8/15
Advertiser,Equals:Honda (3826313)

Report Fields
Date,Campaign,Campaign ID,Site (DCM),Placement,Ad Type,Creative,Creative Type,Click-through URL,Placement Strategy,Package/Roadblock,Package/Roadblock Strategy,Creative Pixel Size,Placement Pixel Size,Impressions,Clicks,Total Conversions,DBM Cost (Account Currency),Media Cost,Planned Media Cost,Brochures : Brochure - View Online: View-through Conversions,Brochures : Brochure - View Online: Click-through Conversions,Brochures : Brochure - View Online: Total Conversions,Brochures : Order Printed Brochure - Option 2: View-through Conversions,Brochures : Order Printed Brochure - Option 2: Click-through Conversions,Brochures : Order Printed Brochure - Option 2: Total Conversions,Test Drive : Find A Dealer: View-through Conversions,Test Drive : Find A Dealer: Click-through Conversions,Test Drive : Find A Dealer: Total Conversions,Test Drive : Request A Test Drive: View-through Conversions,Test Drive : Request A Test Drive: Click-through Conversions,Test Drive : Request A Test Drive: Total Conversions
2015-08-07,Honda CR-V Series II July 2015,8879566,Big Mobile,"Big Mobile - Targeting Women wKids <5, Parenting, Auto Buyers - (Mobile) Banner 300x50",Standard,300x50,Image,http://m.honda.com.au/range/cr-v.html?utm_medium=advertising+&utm_source=bigmobile&utm_campaign=crv&utm_content=banner,(not set),BigMobile Targeting: Women w Kids <5,Awareness,300x50,300 x 50,354,1,0,0.00,5.310000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,Big Mobile,"Big Mobile - Targeting Women wKids <5, Parenting, Auto Buyers - (Mobile) Banner 320x50",(not set),(not set),(not set),(not set),(not set),BigMobile Targeting: Women w Kids <5,Awareness,(not set),320 x 50,0,0,0,0.00,0.000000000,4.035514000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,Big Mobile,"Big Mobile - Targeting Women wKids <5, Parenting, Auto Buyers - (Mobile) Banner 320x50",Standard,320x50,Image,http://m.honda.com.au/range/cr-v.html?utm_medium=advertising+&utm_source=bigmobile&utm_campaign=crv&utm_content=banner,(not set),BigMobile Targeting: Women w Kids <5,Awareness,320x50,320 x 50,87,1,0,0.00,1.305000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,Big Mobile,"Big Mobile - Targeting Women wKids <5, Parenting, Auto Buyers - (Mobile) Large Banner 300x100",(not set),(not set),(not set),(not set),(not set),BigMobile Targeting: Women w Kids <5,Awareness,(not set),300 x 100,0,0,0,0.00,0.000000000,4.035514000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,Big Mobile,"Big Mobile - Targeting Women wKids <5, Parenting, Auto Buyers - (Mobile) Large Banner 300x100",Standard,300x100,Image,http://m.honda.com.au/range/cr-v.html?utm_medium=advertising+&utm_source=bigmobile&utm_campaign=crv&utm_content=lrg+banner,(not set),BigMobile Targeting: Women w Kids <5,Awareness,300x100,300 x 100,13,1,0,0.00,0.195000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,Big Mobile,"Big Mobile - Targeting Women wKids <5, Parenting, Auto Buyers - (Mobile) Large Banner 320x100",(not set),(not set),(not set),(not set),(not set),BigMobile Targeting: Women w Kids <5,Awareness,(not set),320 x 100,0,0,0,0.00,0.000000000,4.035514000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,Big Mobile,"Big Mobile - Targeting Women wKids <5, Parenting, Auto Buyers - (Mobile) Large Banner 320x100",Standard,320x100v2,Image,http://m.honda.com.au/range/cr-v.html?utm_medium=advertising+&utm_source=bigmobile&utm_campaign=crv&utm_content=lrg+banner,(not set),BigMobile Targeting: Women w Kids <5,Awareness,320x100,320 x 100,33,1,0,0.00,0.495000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,Big Mobile,"Big Mobile - Targeting Women wKids <5, Parenting, Auto Buyers - (Mobile) Mrec 300x250",(not set),(not set),(not set),(not set),(not set),BigMobile Targeting: Women w Kids <5,Awareness,(not set),300 x 250,0,0,0,0.00,0.000000000,4.035514000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,Big Mobile,"Big Mobile - Targeting Women wKids <5, Parenting, Auto Buyers - (Mobile) Mrec 300x250",Standard,300x250,Image,http://m.honda.com.au/range/cr-v.html?utm_medium=advertising+&utm_source=bigmobile&utm_campaign=crv&utm_content=mrec,(not set),BigMobile Targeting: Women w Kids <5,Awareness,300x250,300 x 250,189,1,0,0.00,2.835000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,Big Mobile,"Big Mobile - Targeting Women wKids <5, Parenting, Auto Buyers - (Tablet) Leaderboard 728x90",(not set),(not set),(not set),(not set),(not set),BigMobile Targeting: Women w Kids <5,Awareness,(not set),728 x 90,0,0,0,0.00,0.000000000,4.035514000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,Big Mobile,"Big Mobile - Targeting Women wKids <5, Parenting, Auto Buyers - (Tablet) Leaderboard 728x90",Standard,728x90,Image,http://honda.com.au/cars/models/cr-v.html?utm_medium=advertising+&utm_source=bigmobile&utm_campaign=crv&utm_content=leaderboard,(not set),BigMobile Targeting: Women w Kids <5,Awareness,728x90,728 x 90,37,1,0,0.00,0.555000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Also Consider - Ad Unit Impression Tracker 1x1,(not set),(not set),(not set),(not set),Conversions,CarAdvice - Also Consider v2,Conversions,(not set),1 x 1,0,0,0,0.00,0.000000000,3.228410000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Also Consider - HotSpot 1 'Lanewatch' 1x1,(not set),(not set),(not set),(not set),Conversions,CarAdvice - Also Consider v2,Conversions,(not set),1 x 1,0,0,0,0.00,0.000000000,3.228410000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Also Consider - HotSpot 2 'LED Daytime' 1x1,(not set),(not set),(not set),(not set),Conversions,CarAdvice - Also Consider v2,Conversions,(not set),1 x 1,0,0,0,0.00,0.000000000,3.228410000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Also Consider - HotSpot 3 '2WD or 4WD' 1x1,(not set),(not set),(not set),(not set),Conversions,CarAdvice - Also Consider v2,Conversions,(not set),1 x 1,0,0,0,0.00,0.000000000,3.228410000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Also Consider - HotSpot 4 'Exceptional Bootspace' 1x1,(not set),(not set),(not set),(not set),Conversions,CarAdvice - Also Consider v2,Conversions,(not set),1 x 1,0,0,0,0.00,0.000000000,3.228410000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Also Consider - Read Review Click Tracker 1x1,(not set),(not set),(not set),(not set),Conversions,CarAdvice - Also Consider v2,Conversions,(not set),1 x 1,0,0,0,0.00,0.000000000,3.228410000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - CR-V Keyword Targeting - (Mobile) Leaderboard 320x50,(not set),(not set),(not set),(not set),(not set),CarAdvice - Honda CR-V Keyword Targeting,Conversions,(not set),320 x 50,0,0,0,0.00,0.000000000,5.927360000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - CR-V Keyword Targeting - (Mobile) Leaderboard 320x50,Standard,320x50,Image,http://m.honda.com.au/range/cr-v.html?utm_medium=advertising+&utm_source=caradvice&utm_campaign=crv&utm_content=leaderboard,(not set),CarAdvice - Honda CR-V Keyword Targeting,Conversions,320x50,320 x 50,342,0,0,0.00,12.312000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - CR-V Keyword Targeting - (Mobile) Mrec 300x250,(not set),(not set),(not set),(not set),(not set),CarAdvice - Honda CR-V Keyword Targeting,Conversions,(not set),300 x 250,0,0,0,0.00,0.000000000,5.927360000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - CR-V Keyword Targeting - (Mobile) Mrec 300x250,Standard,300x250,Image,http://m.honda.com.au/range/cr-v.html?utm_medium=advertising+&utm_source=caradvice&utm_campaign=crv&utm_content=mrec,(not set),CarAdvice - Honda CR-V Keyword Targeting,Conversions,300x250,300 x 250,162,6,0,0.00,5.832000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - CR-V Keyword Targeting - 300x250,(not set),(not set),(not set),(not set),(not set),CarAdvice - Honda CR-V Keyword Targeting,Conversions,(not set),300 x 250,0,0,0,0.00,0.000000000,5.927360000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - CR-V Keyword Targeting - 300x250,Standard,Brand_300x250_Looping,Flash in-page,http://honda.com.au/cars/models/cr-v.html?utm_medium=advertising+&utm_source=caradvice&utm_campaign=crv&utm_content=mrec,(not set),CarAdvice - Honda CR-V Keyword Targeting,Conversions,300x250,300 x 250,450,0,0,0.00,16.200000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - CR-V Keyword Targeting - FHP 300x600,(not set),(not set),(not set),(not set),(not set),CarAdvice - Honda CR-V Keyword Targeting,Conversions,(not set),300 x 600,0,0,0,0.00,0.000000000,5.927360000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - CR-V Keyword Targeting - FHP 300x600,Standard,Brand_300x600_Looping,Flash in-page,http://honda.com.au/cars/models/cr-v.html?utm_medium=advertising+&utm_source=caradvice&utm_campaign=crv&utm_content=fhp,(not set),CarAdvice - Honda CR-V Keyword Targeting,Conversions,300x600,300 x 600,443,3,0,0.00,15.948000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - CR-V Keyword Targeting - Leaderboard 728x90,(not set),(not set),(not set),(not set),(not set),CarAdvice - Honda CR-V Keyword Targeting,Conversions,(not set),728 x 90,0,0,0,0.00,0.000000000,5.927360000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - CR-V Keyword Targeting - Leaderboard 728x90,Standard,Brand_728x90_Looping,Flash in-page,http://honda.com.au/cars/models/cr-v.html?utm_medium=advertising+&utm_source=caradvice&utm_campaign=crv&utm_content=leaderboard,(not set),CarAdvice - Honda CR-V Keyword Targeting,Conversions,728x90,728 x 90,449,0,0,0.00,16.164000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Competitor SUV Keyword Targeting - (Mobile) Leaderboard 320x50,(not set),(not set),(not set),(not set),(not set),CarAdvice - Competitor SUV Keyword Targeting,Conversions,(not set),320 x 50,0,0,0,0.00,0.000000000,3.486682000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Competitor SUV Keyword Targeting - (Mobile) Leaderboard 320x50,Standard,320x50,Image,http://m.honda.com.au/range/cr-v.html?utm_medium=advertising+&utm_source=caradvice&utm_campaign=crv&utm_content=leaderboard,(not set),CarAdvice - Competitor SUV Keyword Targeting,Conversions,320x50,320 x 50,131,0,0,0.00,4.716000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Competitor SUV Keyword Targeting - (Mobile) Mrec 300x250,(not set),(not set),(not set),(not set),(not set),CarAdvice - Competitor SUV Keyword Targeting,Conversions,(not set),300 x 250,0,0,0,0.00,0.000000000,3.486682000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Competitor SUV Keyword Targeting - (Mobile) Mrec 300x250,Standard,300x250,Image,http://m.honda.com.au/range/cr-v.html?utm_medium=advertising+&utm_source=caradvice&utm_campaign=crv&utm_content=mrec,(not set),CarAdvice - Competitor SUV Keyword Targeting,Conversions,300x250,300 x 250,55,0,0,0.00,1.980000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Competitor SUV Keyword Targeting - FHP 300x600,(not set),(not set),(not set),(not set),(not set),CarAdvice - Competitor SUV Keyword Targeting,Conversions,(not set),300 x 600,0,0,0,0.00,0.000000000,3.486682000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Competitor SUV Keyword Targeting - FHP 300x600,Standard,Brand_300x600_Looping,Flash in-page,http://honda.com.au/cars/models/cr-v.html?utm_medium=advertising+&utm_source=caradvice&utm_campaign=crv&utm_content=fhp,(not set),CarAdvice - Competitor SUV Keyword Targeting,Conversions,300x600,300 x 600,1235,0,0,0.00,44.460000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Competitor SUV Keyword Targeting - Leaderboard 728x90,(not set),(not set),(not set),(not set),(not set),CarAdvice - Competitor SUV Keyword Targeting,Conversions,(not set),728 x 90,0,0,0,0.00,0.000000000,3.486682000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Competitor SUV Keyword Targeting - Leaderboard 728x90,Standard,Brand_728x90_Looping,Flash in-page,http://honda.com.au/cars/models/cr-v.html?utm_medium=advertising+&utm_source=caradvice&utm_campaign=crv&utm_content=leaderboard,(not set),CarAdvice - Competitor SUV Keyword Targeting,Conversions,728x90,728 x 90,1129,1,0,0.00,40.644000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Competitor SUV Keyword Targeting - Mrec 300x250,(not set),(not set),(not set),(not set),(not set),CarAdvice - Competitor SUV Keyword Targeting,Conversions,(not set),300 x 250,0,0,0,0.00,0.000000000,3.486682000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Competitor SUV Keyword Targeting - Mrec 300x250,Standard,Brand_300x250_Looping,Flash in-page,http://honda.com.au/cars/models/cr-v.html?utm_medium=advertising+&utm_source=caradvice&utm_campaign=crv&utm_content=mrec,(not set),CarAdvice - Competitor SUV Keyword Targeting,Conversions,300x250,300 x 250,1030,3,0,0.00,37.080000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Integrated Text Links - (Mobile) Book a Test Drive,Default,1x1 pixel,Image,http://www.honda.com.au/cars/models/cr-v.html,Conversions,CarAdvice - Integrated Text Links - (Mobile) Book a Test Drive,(not set),1x1,1 x 1,175,0,1,0.00,0.000000000,0.000000000,0,0,0,0,0,0,1,0,1,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Integrated Text Links - (Mobile) Book a Test Drive,Dynamic Click,(not set),(not set),http://m.honda.com.au/test-drive-request.html?utm_medium=advertising&utm_source=caradvice&utm_campaign=crv&utm_content=cta,Conversions,CarAdvice - Integrated Text Links - (Mobile) Book a Test Drive,(not set),(not set),1 x 1,0,1,0,0.00,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Integrated Text Links - (Mobile) Find a Dealer,Default,1x1 pixel,Image,http://www.honda.com.au/cars/models/cr-v.html,Conversions,CarAdvice - Integrated Text Links - (Mobile) Find a Dealer,(not set),1x1,1 x 1,174,0,0,0.00,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Integrated Text Links - (Mobile) Find a Dealer,Dynamic Click,(not set),(not set),http://m.honda.com.au/dealers.html?utm_medium=advertising&utm_source=caradvice&utm_campaign=crv&utm_content=cta,Conversions,CarAdvice - Integrated Text Links - (Mobile) Find a Dealer,(not set),(not set),1 x 1,0,1,1,0.00,0.000000000,0.000000000,0,0,0,0,0,0,0,1,1,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Integrated Text Links - (Mobile) View Showroom,Default,1x1 pixel,Image,http://www.honda.com.au/cars/models/cr-v.html,Conversions,CarAdvice - Integrated Text Links - (Mobile) View Showroom,(not set),1x1,1 x 1,174,0,0,0.00,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Integrated Text Links - (Mobile) View Showroom,Dynamic Click,(not set),(not set),http://m.honda.com.au/range/cr-v.html?utm_medium=advertising&utm_source=caradvice&utm_campaign=crv&utm_content=cta,Conversions,CarAdvice - Integrated Text Links - (Mobile) View Showroom,(not set),(not set),1 x 1,0,3,0,0.00,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Integrated Text Links - Book a Test Drive,Default,1x1 pixel,Image,http://www.honda.com.au/cars/models/cr-v.html,Conversions,CarAdvice - Integrated Text Links - Book a Test Drive,(not set),1x1,1 x 1,684,0,0,0.00,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Integrated Text Links - Find a Dealer,Default,1x1 pixel,Image,http://www.honda.com.au/cars/models/cr-v.html,Conversions,CarAdvice - Integrated Text Links - Find a Dealer,(not set),1x1,1 x 1,687,0,1,0.00,0.000000000,0.000000000,1,0,1,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Integrated Text Links - View Showroom,Default,1x1 pixel,Image,http://www.honda.com.au/cars/models/cr-v.html,Conversions,CarAdvice - Integrated Text Links - View Showroom,(not set),1x1,1 x 1,687,0,0,0.00,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Integrated Text Links - View Showroom,Dynamic Click,(not set),(not set),http://honda.com.au/cars/models/cr-v.html?utm_medium=advertising&utm_source=caradvice&utm_campaign=crv&utm_content=cta,Conversions,CarAdvice - Integrated Text Links - View Showroom,(not set),(not set),1 x 1,0,2,0,0.00,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Onsite Retargeting SUV Segment - FHP 300x600,Standard,Brand_300x600_Looping,Flash in-page,http://honda.com.au/cars/models/cr-v.html?utm_medium=advertising+&utm_source=caradvice&utm_campaign=crv&utm_content=fhp,Awareness,CarAdvice - Onsite Retargeting SUV Segment - FHP 300x600,(not set),300x600,300 x 600,589,0,0,0.00,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Onsite Retargeting SUV Segment - Leaderboard 728x90,Standard,Lanewatch_728x90_V2_looping,Flash in-page,http://honda.com.au/cars/models/cr-v.html?utm_medium=advertising+&utm_source=caradvice&utm_campaign=crv&utm_content=leaderboard,Awareness,CarAdvice - Onsite Retargeting SUV Segment - Leaderboard 728x90,(not set),728x90,728 x 90,687,0,0,0.00,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Onsite Retargeting SUV Segment - Mrec 300x250,Standard,Brand_300x250_Bootspace_looping,Flash in-page,http://honda.com.au/cars/models/cr-v.html?utm_medium=advertising+&utm_source=caradvice&utm_campaign=crv&utm_content=mrec,Awareness,CarAdvice - Onsite Retargeting SUV Segment - Mrec 300x250,(not set),300x250,300 x 250,707,4,0,0.00,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Run of News & Reviews - FHP 300x600,Standard,Brand_300x600_Looping,Flash in-page,http://honda.com.au/cars/models/cr-v.html?utm_medium=advertising+&utm_source=caradvice&utm_campaign=crv&utm_content=fhp,Awareness,CarAdvice - Run of News & Reviews - FHP 300x600,(not set),300x600,300 x 600,566,1,0,0.00,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Run of News & Reviews - Leaderboard 728x90,Standard,Brand_728x90_Looping,Flash in-page,http://honda.com.au/cars/models/cr-v.html?utm_medium=advertising+&utm_source=caradvice&utm_campaign=crv&utm_content=leaderboard,Awareness,CarAdvice - Run of News & Reviews - Leaderboard 728x90,(not set),728x90,728 x 90,551,0,0,0.00,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Run of News & Reviews - Mrec 300x250,Standard,Brand_300x250_Looping,Flash in-page,http://honda.com.au/cars/models/cr-v.html?utm_medium=advertising+&utm_source=caradvice&utm_campaign=crv&utm_content=mrec,Awareness,CarAdvice - Run of News & Reviews - Mrec 300x250,(not set),300x250,300 x 250,540,4,0,0.00,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,Cars Guide,CarsGuide - All Car Keywords Results & Details - Leaderboard 728x90,(not set),(not set),(not set),(not set),(not set),CarsGuide - All Car Keywords Results & Details,Conversions,(not set),728 x 90,0,0,0,0.00,0.000000000,14.309790000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,Cars Guide,CarsGuide - All Car Keywords Results & Details - Leaderboard 728x90,Standard,Brand_728x90_Looping,Flash in-page,http://honda.com.au/cars/models/cr-v.html?utm_medium=advertising+&utm_source=carsguide&utm_campaign=crv&utm_content=leaderboard,(not set),CarsGuide - All Car Keywords Results & Details,Conversions,728x90,728 x 90,1477,3,1,0.00,58.489200000,0.000000000,0,0,0,0,0,0,1,0,1,0,0,0
2015-08-07,Honda CR-V Series II July 2015,8879566,Cars Guide,CarsGuide - All Car Keywords Results & Details - Mrec 300x250,(not set),(not set),(not set),(not set),(not set),CarsGuide - All Car Keywords Results & Details,Conversions,(not set),300 x 250,0,0,0,0.00,0.000000000,14.309790000,0,0,0,0,0,0,0,0,0,0,0,0
